GMT;TIME;WSPE [m/s];WDIR [deg];HUMI [%];PRES [hPa];TEMP [°C];PM10 [ug/m3];PM25 [ug/m3];PM01 [ug/m3];O3 [ug/m3];SO2 [ug/m3];NO [ug/m3];NO2 [ug/m3];CO [ug/m3]
2024-07-04T08:00;04.07.2024 8:00;0.8;184;96;919;12.5;17;12;11;28.7;5.5;2.5;11.9;100
2024-07-04T09:00;04.07.2024 9:00;1;173;95;920;13.1;11;8;7;40.9;5.5;2.5;4;100
2024-07-04T10:00;04.07.2024 10:00;1.1;188;84;920;14.4;8;5;5;49.9;5.5;2.5;4;100
2024-07-04T11:00;04.07.2024 11:00;1.1;190;72;920;15.4;6;2;2;64.9;5.5;2.5;4;100
2024-07-04T12:00;04.07.2024 12:00;1;222;59;920;17.8;5;2;1;70;5.5;2.5;4;100
2024-07-04T13:00;04.07.2024 13:00;1.1;198;51;919;18.2;6;2;1;75.4;5.5;2.5;4;100
2024-07-04T14:00;04.07.2024 14:00;1.1;205;50;919;17.8;5;2;1;80.3;5.5;2.5;4;100
2024-07-04T15:00;04.07.2024 15:00;0.9;243;50;919;18.2;6;2;1;80.2;5.5;2.5;4;100
2024-07-04T16:00;04.07.2024 16:00;1;267;49;919;18.3;5;2;1;82;5.5;2.5;4;100
2024-07-04T17:00;04.07.2024 17:00;0.8;174;51;919;18;6;2;1;81.2;5.5;2.5;4;100
2024-07-04T18:00;04.07.2024 18:00;0.8;175;53;919;17.4;6;2;1;79.8;5.5;2.5;4;100
2024-07-04T19:00;04.07.2024 19:00;0.5;171;60;919;16;6;3;2;71.5;5.5;2.5;4;100
2024-07-04T20:00;04.07.2024 20:00;0.5;169;62;919;15.4;5;2;2;70;5.5;2.5;4;100
2024-07-04T21:00;04.07.2024 21:00;0.5;168;63;920;15.3;7;3;2;69;5.5;2.5;4;100
2024-07-04T22:00;04.07.2024 22:00;0.7;178;66;920;15;8;3;2;65.8;5.5;2.5;4;100
2024-07-04T23:00;04.07.2024 23:00;0.6;188;70;920;14.8;7;3;2;64.4;5.5;2.5;4;100
2024-07-05T00:00;05.07.2024 0:00;0.5;189;78;921;14.1;7;4;3;56.4;5.5;2.5;9.6;100
2024-07-05T01:00;05.07.2024 1:00;0.6;185;90;921;13.3;7;4;3;55.6;5.5;2.5;4;100
2024-07-05T02:00;05.07.2024 2:00;0.6;311;90;922;13.4;7;4;3;51.7;5.5;2.5;4;100
2024-07-05T03:00;05.07.2024 3:00;1;326;91;923;12.2;7;3;2;54.7;5.5;2.5;4;100
2024-07-05T04:00;05.07.2024 4:00;0.5;313;92;924;11.4;6;3;2;55.5;5.5;2.5;4;100
2024-07-05T05:00;05.07.2024 5:00;0.6;332;88;925;11.8;7;4;3;60.8;5.5;2.5;4;100
2024-07-05T06:00;05.07.2024 6:00;0.7;11;83;926;12.5;7;5;4;65.8;5.5;2.5;4;100
2024-07-05T07:00;05.07.2024 7:00;0.7;160;78;926;13.7;9;6;5;62;5.5;2.5;4;100
2024-07-05T08:00;05.07.2024 8:00;0.6;194;73;926;15.5;8;4;3;64.3;5.5;2.5;4;100
2024-07-05T09:00;05.07.2024 9:00;0.8;192;61;926;17.4;7;3;3;74.9;5.5;2.5;4;100
2024-07-05T10:00;05.07.2024 10:00;1.1;181;57;926;18.5;7;4;3;79.5;5.5;2.5;4;100
2024-07-05T11:00;05.07.2024 11:00;1.2;179;52;926;19.3;7;4;3;88.9;5.5;2.5;4;100
2024-07-05T12:00;05.07.2024 12:00;1.1;186;50;926;19.6;8;4;3;92.2;5.5;2.5;4;100
2024-07-05T13:00;05.07.2024 13:00;1;187;52;925;19;8;4;3;91.2;5.5;2.5;4;100
2024-07-05T14:00;05.07.2024 14:00;0.9;205;49;925;19.9;10;4;3;88.8;5.5;2.5;4;100
2024-07-05T15:00;05.07.2024 15:00;0.8;227;48;925;20.3;11;5;3;85.6;5.5;2.5;4;100
2024-07-05T16:00;05.07.2024 16:00;0.8;248;45;924;21.2;9;4;3;87;5.5;2.5;4;100
2024-07-05T17:00;05.07.2024 17:00;0.8;258;44;924;20.9;8;4;3;86.6;5.5;2.5;4;100
2024-07-05T18:00;05.07.2024 18:00;0.3;175;49;924;20;9;4;3;82.8;5.5;2.5;4;100
2024-07-05T19:00;05.07.2024 19:00;0.2;169;55;924;18.4;15;9;7;75.7;5.5;2.5;4;100
2024-07-05T20:00;05.07.2024 20:00;0.1;189;64;924;16.3;16;9;7;66.1;5.5;2.5;13.4;100
2024-07-05T21:00;05.07.2024 21:00;0.1;196;77;924;14.2;33;11;7;36.2;5.5;2.5;36.6;264.5
2024-07-05T22:00;05.07.2024 22:00;0.2;122;86;924;13.2;31;12;8;22.9;5.5;2.5;37.1;261.1
2024-07-05T23:00;05.07.2024 23:00;0.2;173;95;924;12.3;93;24;13;5;5.5;14.7;53.6;306
2024-07-06T00:00;06.07.2024 0:00;0.2;187;96;924;11.5;116;31;16;5;5.5;31.6;48.6;347.5
2024-07-06T01:00;06.07.2024 1:00;0.2;184;96;924;11.1;79;26;16;5;5.5;42.4;40.2;375.8
2024-07-06T02:00;06.07.2024 2:00;0.2;184;96;924;10.8;28;19;16;5;5.5;7.9;30.9;296.1
2024-07-06T03:00;06.07.2024 3:00;0.2;194;96;924;10.6;22;16;13;5;5.5;8;29.7;271.5
2024-07-06T04:00;06.07.2024 4:00;0.2;179;96;924;10.7;23;17;14;5;5.5;19.7;22.9;277.6
2024-07-06T05:00;06.07.2024 5:00;0.2;40;94;923;12.9;22;13;11;5;5.5;27.1;24.1;283
2024-07-06T06:00;06.07.2024 6:00;0.4;75;75;923;17.3;22;11;8;23.7;5.5;13.2;25.7;261.5
2024-07-06T07:00;06.07.2024 7:00;0.5;168;66;923;20.3;17;7;5;50.6;5.5;2.5;13.3;100
2024-07-06T08:00;06.07.2024 8:00;0.6;219;63;923;22.1;15;6;5;66.4;5.5;2.5;8.2;100
2024-07-06T09:00;06.07.2024 9:00;1;186;58;923;23.5;11;5;4;80.8;5.5;2.5;4;100
2024-07-06T10:00;06.07.2024 10:00;1.9;175;49;922;24.6;12;6;5;90.2;5.5;2.5;4;100
2024-07-06T11:00;06.07.2024 11:00;1.8;184;43;922;25.6;12;5;4;91.1;5.5;2.5;4;100
2024-07-06T12:00;06.07.2024 12:00;2;171;39;921;25.9;10;4;4;90.3;5.5;2.5;4;100
2024-07-06T13:00;06.07.2024 13:00;1.9;172;38;921;25.9;10;4;3;92.7;5.5;2.5;4;100
2024-07-06T14:00;06.07.2024 14:00;1.8;172;37;920;25.9;10;3;2;96;5.5;2.5;4;100
2024-07-06T15:00;06.07.2024 15:00;1.5;182;38;919;25.9;11;3;2;101;5.5;2.5;4;100
2024-07-06T16:00;06.07.2024 16:00;1.8;179;36;918;25.8;14;4;2;103.6;5.5;2.5;4;100
2024-07-06T17:00;06.07.2024 17:00;1.4;177;37;918;25.2;14;4;2;101.5;5.5;2.5;4;100
2024-07-06T18:00;06.07.2024 18:00;1.2;171;40;918;24.5;17;4;3;102.5;5.5;2.5;4;100
2024-07-06T19:00;06.07.2024 19:00;1.1;169;45;917;23.3;15;5;3;101.2;5.5;2.5;4;100
2024-07-06T20:00;06.07.2024 20:00;1.1;169;47;917;22.8;16;5;3;94.5;5.5;2.5;4;100
2024-07-06T21:00;06.07.2024 21:00;0.5;173;51;918;22.2;15;4;3;87;5.5;2.5;4;100
2024-07-06T22:00;06.07.2024 22:00;0.6;154;54;918;21.2;16;5;3;77.1;5.5;2.5;9.4;100
2024-07-06T23:00;06.07.2024 23:00;0.4;171;58;917;19.7;13;5;3;81.9;5.5;2.5;4;100
2024-07-07T00:00;07.07.2024 0:00;0.6;176;59;917;19.7;13;6;4;86.2;5.5;2.5;4;100
2024-07-07T01:00;07.07.2024 1:00;0.9;218;56;918;21;13;6;5;90.6;5.5;2.5;4;100
2024-07-07T02:00;07.07.2024 2:00;0.5;255;64;919;19.1;14;7;5;77.3;5.5;2.5;8.1;100
2024-07-07T03:00;07.07.2024 3:00;1.2;329;68;920;18.9;13;6;4;82.6;5.5;2.5;4;100
2024-07-07T04:00;07.07.2024 4:00;0.9;317;74;922;18;7;3;3;81.6;5.5;2.5;9.2;100
2024-07-07T05:00;07.07.2024 5:00;1.4;340;86;923;16.2;5;2;2;83.4;5.5;2.5;4;100
2024-07-07T06:00;07.07.2024 6:00;0.8;26;96;924;15;6;3;2;77.9;5.5;2.5;4;100
2024-07-07T07:00;07.07.2024 7:00;0.4;140;96;925;14.5;5;3;2;70;5.5;2.5;4;100
2024-07-07T08:00;07.07.2024 8:00;0.6;119;96;926;14.6;4;3;2;69.7;5.5;2.5;8.9;100
2024-07-07T09:00;07.07.2024 9:00;0.5;226;96;927;14.9;5;3;2;71.9;5.5;2.5;4;100
2024-07-07T10:00;07.07.2024 10:00;0.9;343;96;927;15.5;6;4;3;69.3;5.5;2.5;9.7;100
2024-07-07T11:00;07.07.2024 11:00;1;326;94;928;16.2;8;5;4;64;5.5;2.5;4;100
2024-07-07T12:00;07.07.2024 12:00;0.9;340;91;928;16.4;8;5;4;61.4;5.5;2.5;4;100
2024-07-07T13:00;07.07.2024 13:00;0.9;331;93;928;16.4;12;8;6;54.9;5.5;2.5;4;100
2024-07-07T14:00;07.07.2024 14:00;1.1;332;94;928;16.5;17;10;8;47.2;5.5;2.5;4;100
2024-07-07T15:00;07.07.2024 15:00;1.3;343;93;928;16.4;17;9;7;48.8;5.5;2.5;4;100
2024-07-07T16:00;07.07.2024 16:00;1;337;93;928;16.6;18;11;9;48.3;5.5;2.5;4;100
2024-07-07T17:00;07.07.2024 17:00;1;0;93;928;16.4;19;13;11;48.7;5.5;2.5;8.8;100
2024-07-07T18:00;07.07.2024 18:00;0.8;11;95;928;16.2;19;12;11;47;5.5;2.5;8.8;100
2024-07-07T19:00;07.07.2024 19:00;0.8;1;96;928;16;17;12;10;43;5.5;2.5;9.6;100
2024-07-07T20:00;07.07.2024 20:00;0.8;348;96;929;15.8;19;12;10;36.7;5.5;2.5;10.2;100
2024-07-07T21:00;07.07.2024 21:00;0.9;340;96;929;15.5;22;13;11;33.8;5.5;2.5;4;100
2024-07-07T22:00;07.07.2024 22:00;0.9;347;96;929;15.1;23;14;11;29.9;5.5;2.5;10.9;100
2024-07-07T23:00;07.07.2024 23:00;0.7;11;96;929;14.5;19;14;12;26;5.5;2.5;9.9;100
2024-07-08T00:00;08.07.2024 0:00;0.6;344;96;929;14.5;19;15;13;20.9;5.5;2.5;12.8;100
2024-07-08T01:00;08.07.2024 1:00;0.8;331;96;929;14.1;24;16;14;20.1;5.5;2.5;11.6;100
2024-07-08T02:00;08.07.2024 2:00;0.6;330;96;929;13.7;35;20;17;19.6;5.5;2.5;8.8;100
2024-07-08T03:00;08.07.2024 3:00;0.5;334;96;929;13.7;44;23;17;15.8;5.5;2.5;10.5;100
2024-07-08T04:00;08.07.2024 4:00;0.6;359;96;930;13.8;48;26;20;12.2;5.5;2.5;16.3;202.7
2024-07-08T05:00;08.07.2024 5:00;0.7;339;96;930;13.8;42;26;20;11.4;5.5;2.5;16.2;100
2024-07-08T06:00;08.07.2024 6:00;0.6;317;96;931;13.9;45;29;23;12.8;5.5;2.5;14;202.3
2024-07-08T07:00;08.07.2024 7:00;0.4;346;96;931;14.3;51;36;29;13.4;5.5;7.8;16.5;224.7
2024-07-08T08:00;08.07.2024 8:00;0.9;6;96;932;14.8;47;34;29;20;5.5;6;16.1;218.9
2024-07-08T09:00;08.07.2024 9:00;1;330;96;932;15.8;36;27;24;33;5.5;2.5;12.5;205.7
2024-07-08T10:00;08.07.2024 10:00;0.8;333;96;932;16.6;39;28;24;32.5;5.5;2.5;11.7;100
2024-07-08T11:00;08.07.2024 11:00;0.9;326;93;932;17.9;40;30;26;45;5.5;2.5;12;222.6
2024-07-08T12:00;08.07.2024 12:00;0.9;336;89;932;18.6;35;25;22;54.2;5.5;2.5;10.5;100
2024-07-08T13:00;08.07.2024 13:00;1;348;76;932;20.6;29;21;19;78.4;5.5;2.5;8.9;100
2024-07-08T14:00;08.07.2024 14:00;1.1;332;73;932;21.2;24;18;17;88;5.5;2.5;8.1;100
2024-07-08T15:00;08.07.2024 15:00;1.2;0;71;932;21.5;23;17;15;97.9;5.5;2.5;4;100
2024-07-08T16:00;08.07.2024 16:00;1.1;354;71;932;21.2;21;15;14;100.5;5.5;2.5;4;100
2024-07-08T17:00;08.07.2024 17:00;1.2;7;71;932;21.6;20;15;13;98.4;5.5;2.5;4;100
2024-07-08T18:00;08.07.2024 18:00;1.1;8;72;932;21.1;19;15;13;95.4;5.5;2.5;4;100
2024-07-08T19:00;08.07.2024 19:00;0.8;352;77;932;20.2;19;14;13;80.8;5.5;2.5;10.3;100
2024-07-08T20:00;08.07.2024 20:00;0.2;235;92;932;17.7;18;14;13;56.4;5.5;2.5;12.8;100
2024-07-08T21:00;08.07.2024 21:00;0.1;184;96;932;16.2;18;14;13;49.7;5.5;2.5;11.1;100
2024-07-08T22:00;08.07.2024 22:00;0.2;188;96;932;15.5;22;18;16;35.4;5.5;2.5;17.2;217.3
2024-07-08T23:00;08.07.2024 23:00;0.2;292;96;932;15.3;20;16;15;29;5.5;2.5;14.4;216.3
2024-07-09T00:00;09.07.2024 0:00;0.2;206;96;932;15;21;17;16;21.1;5.5;2.5;13.4;218.1
2024-07-09T01:00;09.07.2024 1:00;0.2;269;96;933;14.5;21;17;15;14.4;5.5;2.5;13.7;217.7
2024-07-09T02:00;09.07.2024 2:00;0.4;308;96;933;14.6;23;17;15;18.4;5.5;2.5;15;200.3
2024-07-09T03:00;09.07.2024 3:00;0.2;277;96;933;14.2;22;16;14;18.2;5.5;2.5;9.8;100
2024-07-09T04:00;09.07.2024 4:00;0.3;302;96;933;14.5;26;17;15;18.7;5.5;2.5;11;100
2024-07-09T05:00;09.07.2024 5:00;0.4;299;96;934;15.2;42;26;21;19.9;5.5;2.5;17.5;205.6
2024-07-09T06:00;09.07.2024 6:00;0.5;308;96;934;15.6;52;38;31;23.3;5.5;2.5;19.2;207.4
2024-07-09T07:00;09.07.2024 7:00;0.7;329;96;934;16;50;38;32;25.7;5.5;5.6;21.8;238.7
2024-07-09T08:00;09.07.2024 8:00;0.7;4;96;934;16.4;66;45;38;23.3;5.5;6;19.7;301.2
2024-07-09T09:00;09.07.2024 9:00;0.9;27;96;934;16.9;55;45;40;29.5;5.5;6.4;19.6;351.1
2024-07-09T10:00;09.07.2024 10:00;0.9;4;89;934;19;50;41;36;46.9;5.5;6.8;18.9;420.1
2024-07-09T11:00;09.07.2024 11:00;0.9;37;75;934;22;37;28;25;73.2;5.5;2.5;13.6;348.3
2024-07-09T12:00;09.07.2024 12:00;1;339;65;933;24.3;31;22;19;94.6;5.5;6.9;15.5;265.8
2024-07-09T13:00;09.07.2024 13:00;0.9;342;59;933;25.6;28;19;17;115.6;5.5;2.5;4;242.5
2024-07-09T14:00;09.07.2024 14:00;0.8;128;57;933;26.1;32;20;17;125.2;5.5;2.5;4;231
2024-07-09T15:00;09.07.2024 15:00;0.9;148;57;932;26.5;33;20;17;126.2;5.5;2.5;4;217
2024-07-09T16:00;09.07.2024 16:00;0.6;170;55;932;26.7;33;20;16;125.1;5.5;2.5;4;206.6
2024-07-09T17:00;09.07.2024 17:00;0.8;109;55;932;26.9;33;20;16;121.1;5.5;2.5;4;100
2024-07-09T18:00;09.07.2024 18:00;0.7;96;59;932;26.2;31;19;16;112;5.5;2.5;4;100
2024-07-09T19:00;09.07.2024 19:00;0.3;116;70;932;24.3;31;19;15;91.9;5.5;2.5;9.5;205.3
2024-07-09T20:00;09.07.2024 20:00;0.3;133;79;932;22.5;29;18;15;76.9;5.5;2.5;12.9;212.8
2024-07-09T21:00;09.07.2024 21:00;0.1;190;90;931;20.8;27;19;16;59.2;5.5;2.5;16.9;217.5
2024-07-09T22:00;09.07.2024 22:00;0.2;296;96;931;19.6;35;27;24;43.6;5.5;2.5;19.1;325.1
2024-07-09T23:00;09.07.2024 23:00;0.2;170;96;931;18.8;29;22;20;33.3;5.5;2.5;17.5;245.5
2024-07-10T00:00;10.07.2024 0:00;0.2;191;96;931;18.1;27;21;19;25.4;5.5;2.5;16.6;231.6
2024-07-10T01:00;10.07.2024 1:00;0.2;156;96;931;17.6;27;22;19;17.4;5.5;2.5;16.8;227.9
2024-07-10T02:00;10.07.2024 2:00;0.1;202;96;930;17.1;27;21;19;13.5;5.5;2.5;13.8;224.3
2024-07-10T03:00;10.07.2024 3:00;0.1;194;96;930;16.8;26;21;19;5;5.5;2.5;16.1;239.1
2024-07-10T04:00;10.07.2024 4:00;0.2;180;96;930;16.7;27;22;19;5;5.5;2.5;13.7;252.3
2024-07-10T05:00;10.07.2024 5:00;0.2;144;96;930;18;45;26;22;5;5.5;11;16.9;278.6
2024-07-10T06:00;10.07.2024 6:00;0.4;89;87;931;21.6;46;28;23;16.6;5.5;16.9;28.6;313.4
2024-07-10T07:00;10.07.2024 7:00;0.6;97;71;931;24.4;59;29;22;34.8;5.5;11.7;33.1;299.6
2024-07-10T08:00;10.07.2024 8:00;0.7;98;62;930;26.4;52;24;18;67.2;5.5;2.5;17.5;227.8
2024-07-10T09:00;10.07.2024 9:00;0.9;112;56;930;28;44;21;16;104.2;5.5;2.5;8.9;100
2024-07-10T10:00;10.07.2024 10:00;0.9;150;50;930;29.2;37;19;15;115.5;5.5;2.5;4;100
2024-07-10T11:00;10.07.2024 11:00;0.7;132;48;930;28.9;52;22;15;129.2;5.5;2.5;4;1052.7
2024-07-10T12:00;10.07.2024 12:00;0.7;188;45;930;30.2;32;17;13;119.7;5.5;2.5;4;213.8
2024-07-10T13:00;10.07.2024 13:00;1;111;43;929;30.4;35;18;13;114.8;5.5;2.5;4;100
2024-07-10T14:00;10.07.2024 14:00;0.7;184;45;929;30.2;37;18;13;112.5;5.5;2.5;4;100
2024-07-10T15:00;10.07.2024 15:00;1;178;41;927;30.2;38;18;12;106;5.5;2.5;4;100
2024-07-10T16:00;10.07.2024 16:00;0.8;186;40;928;30.1;40;18;11;101.8;5.5;2.5;4;100
2024-07-10T17:00;10.07.2024 17:00;0.6;189;45;927;29.1;40;19;13;97.9;5.5;2.5;4;100
2024-07-10T18:00;10.07.2024 18:00;0.3;203;53;927;27.2;41;20;14;85;5.5;2.5;4;100
2024-07-10T19:00;10.07.2024 19:00;0.2;215;62;928;24.6;40;20;14;74.5;5.5;2.5;10.9;100
2024-07-10T20:00;10.07.2024 20:00;0.2;157;72;928;22.5;44;26;20;54.8;5.5;2.5;22.5;257.5
2024-07-10T21:00;10.07.2024 21:00;0.2;193;78;928;21.5;42;26;20;49.1;5.5;2.5;20.8;228.8
2024-07-10T22:00;10.07.2024 22:00;0.2;228;82;928;20.7;38;23;18;37.3;5.5;2.5;27.6;229.7
2024-07-10T23:00;10.07.2024 23:00;1.2;325;78;929;21.5;43;23;17;47.3;5.5;2.5;21.1;100
2024-07-11T00:00;11.07.2024 0:00;1.2;314;82;929;20.6;37;18;14;71.2;5.5;2.5;9.6;100
2024-07-11T01:00;11.07.2024 1:00;0.7;245;95;930;18.6;32;19;15;62.5;5.5;2.5;9.1;100
2024-07-11T02:00;11.07.2024 2:00;0.5;160;96;929;17.8;28;19;16;50.8;5.5;2.5;8.3;100
2024-07-11T03:00;11.07.2024 3:00;0.4;277;96;929;17.7;27;20;17;42.5;5.5;2.5;9.9;100
2024-07-11T04:00;11.07.2024 4:00;0.3;192;96;929;17.4;33;23;19;30.2;5.5;2.5;13.4;100
2024-07-11T05:00;11.07.2024 5:00;0.3;10;96;929;17.6;34;23;20;38.8;5.5;2.5;15.8;100
2024-07-11T06:00;11.07.2024 6:00;0.4;222;96;929;18.2;30;20;17;30.2;5.5;5.2;29.9;237.6
2024-07-11T07:00;11.07.2024 7:00;0.6;277;96;929;18.8;33;23;20;55.8;5.5;2.5;22.2;242.6
2024-07-11T08:00;11.07.2024 8:00;0.9;296;87;930;21.4;31;21;18;80.5;5.5;2.5;11.3;100
2024-07-11T09:00;11.07.2024 9:00;0.9;323;75;930;23;28;19;16;93.7;5.5;2.5;4;100
2024-07-11T10:00;11.07.2024 10:00;0.6;283;73;930;23.5;25;17;14;97.1;5.5;2.5;4;100
2024-07-11T11:00;11.07.2024 11:00;0.8;291;67;929;25;26;17;14;107.8;5.5;2.5;4;100
2024-07-11T12:00;11.07.2024 12:00;0.9;302;64;929;26.1;27;19;16;115.1;5.5;2.5;9;100
2024-07-11T13:00;11.07.2024 13:00;1.1;325;59;929;26.5;22;15;13;115.1;5.5;2.5;4;100
2024-07-11T14:00;11.07.2024 14:00;1.3;353;54;929;26.5;15;9;8;116.7;5.5;2.5;4;100
2024-07-11T15:00;11.07.2024 15:00;1.3;33;51;929;26.7;16;8;7;119.7;5.5;2.5;4;100
2024-07-11T16:00;11.07.2024 16:00;1.3;98;53;928;26.2;16;9;7;123.8;5.5;2.5;4;100
2024-07-11T17:00;11.07.2024 17:00;1.2;110;59;929;25.2;20;13;11;117.5;5.5;2.5;4;100
2024-07-11T18:00;11.07.2024 18:00;0.8;117;59;928;25.1;20;13;12;116;5.5;2.5;4;100
2024-07-11T19:00;11.07.2024 19:00;0.5;83;68;929;23.5;21;15;13;91;5.5;2.5;13.3;235.5
2024-07-11T20:00;11.07.2024 20:00;0.4;279;78;929;21.8;22;16;14;72.7;5.5;2.5;16.5;233.6
2024-07-11T21:00;11.07.2024 21:00;0.6;315;80;929;20.8;21;11;9;72.2;5.5;2.5;13;100
2024-07-11T22:00;11.07.2024 22:00;0.6;323;82;928;19.9;17;9;7;71.2;5.5;2.5;9.8;100
2024-07-11T23:00;11.07.2024 23:00;0.2;172;92;928;18.1;14;8;7;59.3;5.5;2.5;8.2;100
2024-07-12T00:00;12.07.2024 0:00;0.4;325;92;928;17.9;15;9;7;57.1;5.5;2.5;8.1;100
2024-07-12T01:00;12.07.2024 1:00;0.3;262;94;928;17.4;15;8;7;47.9;5.5;2.5;4;100
2024-07-12T02:00;12.07.2024 2:00;0.3;237;96;928;16.5;15;9;7;41.7;5.5;2.5;4;100
2024-07-12T03:00;12.07.2024 3:00;0.3;282;96;928;16.6;20;10;7;36.7;5.5;2.5;4;100
2024-07-12T04:00;12.07.2024 4:00;0.6;314;96;928;16.9;23;12;9;39.3;5.5;2.5;10.8;100
2024-07-12T05:00;12.07.2024 5:00;0.5;0;95;928;17.8;28;14;11;46.9;5.5;2.5;13.7;100
2024-07-12T06:00;12.07.2024 6:00;0.8;359;90;928;19;27;16;13;48.6;5.5;2.5;16.2;100
2024-07-12T07:00;12.07.2024 7:00;0.9;4;83;927;20.6;32;17;14;52.3;5.5;2.5;16.2;100
2024-07-12T08:00;12.07.2024 8:00;1.1;343;77;927;22;29;17;14;70.9;5.5;2.5;12;100
2024-07-12T09:00;12.07.2024 9:00;1.1;26;72;926;23.8;31;18;14;84.8;5.5;2.5;11;219.8
2024-07-12T10:00;12.07.2024 10:00;0.8;100;69;926;24.6;29;18;16;111.8;5.5;2.5;9.6;295.6
2024-07-12T11:00;12.07.2024 11:00;0.6;210;68;925;25.2;36;20;17;122.5;5.5;2.5;8.6;261.3
2024-07-12T12:00;12.07.2024 12:00;0.8;94;68;924;25.4;33;20;17;121.4;5.5;2.5;10.1;229.5
2024-07-12T13:00;12.07.2024 13:00;1;151;88;925;21.1;26;17;14;101.4;5.5;2.5;13.6;219.5
2024-07-12T14:00;12.07.2024 14:00;0.8;318;89;923;20.5;18;13;12;88.2;5.5;2.5;16.7;208.5
2024-07-12T15:00;12.07.2024 15:00;1.5;91;81;922;22.5;16;12;11;93.4;5.5;2.5;13.3;208.8
2024-07-12T16:00;12.07.2024 16:00;1.2;79;78;921;23.1;24;16;14;103.2;5.5;2.5;4;203.1
2024-07-12T17:00;12.07.2024 17:00;1.2;71;73;920;22.9;20;13;12;104.3;5.5;2.5;4;100
2024-07-12T18:00;12.07.2024 18:00;1;88;72;918;22.2;21;14;12;96.9;5.5;2.5;8.2;100
2024-07-12T19:00;12.07.2024 19:00;0.8;101;87;917;21.1;22;15;13;80.9;5.5;2.5;13.9;205.9
2024-07-12T20:00;12.07.2024 20:00;1.1;202;86;919;19.7;16;10;8;103;5.5;2.5;4;100
2024-07-12T21:00;12.07.2024 21:00;0.8;174;96;919;16.5;9;5;4;107.7;5.5;2.5;4;100
2024-07-12T22:00;12.07.2024 22:00;0.6;188;96;918;16.4;10;5;4;98.2;5.5;2.5;4;100
2024-07-12T23:00;12.07.2024 23:00;0.4;309;96;919;16.5;13;7;5;79.7;5.5;2.5;9.1;100
2024-07-13T00:00;13.07.2024 0:00;0.3;251;96;919;16.8;15;9;8;60.9;5.5;2.5;11.9;100
2024-07-13T01:00;13.07.2024 1:00;0.7;349;96;919;16.1;14;7;5;73.1;5.5;2.5;4;100
2024-07-13T02:00;13.07.2024 2:00;0.2;171;96;918;14.9;16;8;6;55.8;5.5;2.5;13.4;100
2024-07-13T03:00;13.07.2024 3:00;0.3;192;96;918;14.9;16;7;5;50.5;5.5;2.5;10.2;100
2024-07-13T04:00;13.07.2024 4:00;0.3;189;96;918;15.3;17;7;5;41.7;5.5;2.5;4;100
2024-07-13T05:00;13.07.2024 5:00;0.6;259;96;919;16;26;9;6;47.7;5.5;2.5;4;100
2024-07-13T06:00;13.07.2024 6:00;0.8;194;96;921;16.4;20;10;8;68.3;5.5;2.5;4;100
2024-07-13T07:00;13.07.2024 7:00;0.8;178;96;921;17.1;13;9;7;81.1;5.5;2.5;4;100
2024-07-13T08:00;13.07.2024 8:00;1;184;90;922;19.9;12;7;6;85.3;5.5;2.5;4;100
2024-07-13T09:00;13.07.2024 9:00;0.9;184;78;922;21.6;11;7;6;86.5;5.5;2.5;4;100
2024-07-13T10:00;13.07.2024 10:00;1.2;177;75;923;21.9;12;7;6;85.2;5.5;2.5;4;100
2024-07-13T11:00;13.07.2024 11:00;1.3;172;70;923;23;11;7;6;85.7;5.5;2.5;4;100
2024-07-13T12:00;13.07.2024 12:00;1.7;333;70;923;22.3;10;6;5;87.9;5.5;2.5;4;100
2024-07-13T13:00;13.07.2024 13:00;1.8;338;73;924;21.4;10;6;5;84.4;5.5;2.5;4;100
2024-07-13T14:00;13.07.2024 14:00;1.5;335;72;924;21.2;8;4;3;83.1;5.5;2.5;4;100
2024-07-13T15:00;13.07.2024 15:00;1.5;335;71;924;21;6;3;3;83.9;5.5;2.5;4;100
2024-07-13T16:00;13.07.2024 16:00;1.6;341;68;924;21.5;7;3;3;88.2;5.5;2.5;4;100
2024-07-13T17:00;13.07.2024 17:00;1.2;359;68;924;21.8;6;4;3;88.7;5.5;2.5;4;100
2024-07-13T18:00;13.07.2024 18:00;0.9;20;69;924;21.3;8;4;3;91.1;5.5;2.5;4;100
2024-07-13T19:00;13.07.2024 19:00;0.7;4;72;924;20.6;7;4;4;87.1;5.5;2.5;4;100
2024-07-13T20:00;13.07.2024 20:00;0.4;355;83;924;19.2;9;5;4;67.2;5.5;2.5;12;100
2024-07-13T21:00;13.07.2024 21:00;0.7;330;86;924;18.9;11;7;6;65;5.5;2.5;13.2;215.8
2024-07-13T22:00;13.07.2024 22:00;0.6;329;96;924;17.7;12;9;8;63.1;5.5;2.5;11.9;215.7
2024-07-13T23:00;13.07.2024 23:00;0.9;328;94;924;17.5;13;7;6;52.5;5.5;2.5;9.3;100
2024-07-14T00:00;14.07.2024 0:00;0.6;323;95;923;17;10;6;6;47.1;5.5;2.5;8;100
2024-07-14T01:00;14.07.2024 1:00;1.1;319;95;924;16.6;10;7;6;43.1;5.5;2.5;12.3;100
2024-07-14T02:00;14.07.2024 2:00;1.6;340;95;924;16.5;11;7;6;63;5.5;2.5;4;100
